EmployeeID,EmployeeName,City,Role,Department,Gender,Age,JoiningDate,EmploymentStatus,Salary,Shift
EMP0268,Arjun Saha,Hyderabad,RF Technician,Operations,Male,22,2022-01-15,Active,37869,Evening
EMP0269,Ravi Singh,Hyderabad,Helper,Operations,Male,51,2021-07-30,Active,20712,General
EMP0270,Priya Nair,Hyderabad,WM Technician,Operations,Male,40,2021-11-18,Active,29211,Morning
EMP0271,Sneha Das,Hyderabad,Helper,Operations,Male,33,2022-10-19,Active,23678,Morning
EMP0272,Anjali Patel,Hyderabad,RF Technician,Operations,Male,20,2020-07-16,Active,34323,Evening
EMP0273,Pooja Sharma,Hyderabad,RF Technician,Operations,Female,51,2024-03-31,Active,33754,General
EMP0274,Ankit Das,Hyderabad,WM Technician,Operations,Female,34,2021-10-28,Active,27696,Morning
EMP0275,Vijay Reddy,Hyderabad,RF Technician,Operations,Male,36,2021-03-04,Active,29215,Evening
EMP0276,Kavya Kumar,Hyderabad,AC Technician,Operations,Male,24,2026-02-18,Active,31525,Evening
EMP0277,Amit Roy,Hyderabad,AC Technician,Operations,Male,30,2024-11-13,Active,32573,Morning
EMP0278,Rohit Das,Hyderabad,AC Technician,Operations,Male,32,2024-08-03,Active,41422,General
EMP0279,Kavya Patel,Hyderabad,AC Technician,Operations,Male,26,2020-07-22,Active,36437,General
EMP0280,Kavya Singh,Hyderabad,RF Technician,Operations,Male,20,2024-10-17,Active,29435,Evening
EMP0281,Ravi Nair,Hyderabad,AC Technician,Operations,Male,33,2021-11-30,Active,40456,Evening
EMP0282,Rohit Sharma,Hyderabad,WM Technician,Operations,Female,39,2024-06-16,Active,27857,Evening
EMP0283,Sneha Patel,Hyderabad,WM Technician,Operations,Male,44,2022-01-27,Active,27039,Evening
EMP0284,Arjun Das,Hyderabad,AC Technician,Operations,Male,36,2024-12-06,Active,37619,Evening
EMP0285,Sneha Gupta,Hyderabad,WM Technician,Operations,Male,29,2021-01-31,Active,24702,General
EMP0286,Anjali Gupta,Hyderabad,Helper,Operations,Male,34,2026-03-17,Active,18499,Evening
EMP0287,Deepak Sharma,Hyderabad,AC Technician,Operations,Male,50,2026-06-03,Active,33860,Evening
EMP0288,Suresh Sharma,Hyderabad,AC Technician,Operations,Male,22,2025-08-18,Active,39358,General
EMP0289,Kiran Singh,Hyderabad,WM Technician,Operations,Female,48,2021-12-09,Active,31774,Morning
EMP0290,Kiran Patel,Hyderabad,WM Technician,Operations,Male,47,2020-11-16,Active,29596,Evening
EMP0291,Ravi Reddy,Hyderabad,AC Technician,Operations,Female,36,2023-08-02,Active,41912,Morning
EMP0292,Neha Kumar,Hyderabad,AC Technician,Operations,Male,55,2023-08-28,Active,34525,General
EMP0293,Suresh Patel,Hyderabad,AC Technician,Operations,Male,53,2024-09-14,Active,31843,Evening
EMP0294,Deepak Gupta,Hyderabad,AC Technician,Operations,Male,26,2021-03-08,Active,39219,Morning
EMP0295,Kavya Saha,Hyderabad,RF Technician,Operations,Female,46,2022-12-17,Active,34275,General
EMP0296,Suresh Saha,Hyderabad,Helper,Operations,Male,22,2021-12-06,Active,20256,Evening
EMP0297,Arjun Kumar,Hyderabad,WM Technician,Operations,Male,45,2020-06-07,Active,27242,Evening
EMP0298,Deepak Das,Hyderabad,AC Technician,Operations,Male,37,2024-03-05,Active,30331,Evening
EMP0299,Deepak Nair,Hyderabad,RF Technician,Operations,Male,51,2021-02-06,Active,31734,Morning
EMP0300,Ravi Singh,Hyderabad,WM Technician,Operations,Male,40,2023-01-08,Active,29970,Evening
EMP0301,Ankit Gupta,Bangalore,RF Technician,Operations,Male,46,2025-06-07,Active,36462,Evening
EMP0302,Pooja Patel,Bangalore,AC Technician,Operations,Male,24,2023-06-28,Active,41625,General
EMP0303,Kiran Singh,Bangalore,Helper,Operations,Male,53,2026-05-18,Active,18237,Morning
EMP0304,Sneha Singh,Bangalore,AC Technician,Operations,Female,35,2020-05-15,Active,37478,Morning
EMP0305,Amit Kumar,Bangalore,WM Technician,Operations,Male,49,2025-08-30,Active,27251,General
EMP0306,Sneha Roy,Bangalore,WM Technician,Operations,Male,51,2025-01-01,Active,25454,Evening
EMP0307,Pooja Kumar,Bangalore,WM Technician,Operations,Male,36,2021-01-05,Active,26335,Morning
EMP0308,Kiran Das,Bangalore,RF Technician,Operations,Male,33,2022-06-25,Active,31688,General
EMP0309,Kavya Patel,Bangalore,AC Technician,Operations,Male,52,2020-03-23,Active,41177,Morning
EMP0310,Deepak Das,Bangalore,Helper,Operations,Male,20,2022-07-05,Active,20067,General
EMP0311,Kiran Nair,Bangalore,Helper,Operations,Male,44,2023-11-29,Active,21760,Evening
EMP0312,Rahul Gupta,Bangalore,Helper,Operations,Male,53,2024-06-14,Active,22788,Morning
EMP0313,Deepak Das,Bangalore,RF Technician,Operations,Female,43,2026-04-18,Active,37728,General
EMP0314,Priya Das,Bangalore,AC Technician,Operations,Male,50,2020-09-18,Active,35509,Evening
EMP0315,Arjun Kumar,Bangalore,AC Technician,Operations,Male,39,2022-02-10,Active,32456,General
EMP0316,Rahul Nair,Bangalore,Helper,Operations,Male,45,2023-08-02,Active,23576,Morning
EMP0317,Ankit Saha,Bangalore,WM Technician,Operations,Female,36,2024-09-10,Active,27314,Evening
EMP0318,Kavya Roy,Bangalore,RF Technician,Operations,Male,32,2023-11-06,Active,31643,General
EMP0319,Amit Nair,Bangalore,RF Technician,Operations,Male,30,2026-04-05,Active,30967,Evening
EMP0320,Priya Sharma,Bangalore,RF Technician,Operations,Male,36,2026-04-08,Active,30999,General
EMP0321,Sneha Das,Bangalore,RF Technician,Operations,Male,34,2023-06-11,Active,34889,Evening
EMP0322,Ravi Nair,Bangalore,RF Technician,Operations,Male,49,2021-04-27,Active,35709,Morning
EMP0323,Deepak Reddy,Bangalore,Helper,Operations,Female,52,2021-05-05,Active,23576,Evening
EMP0324,Anjali Saha,Bangalore,AC Technician,Operations,Male,29,2021-07-16,Active,33281,Evening
EMP0325,Vijay Sharma,Bangalore,WM Technician,Operations,Female,49,2021-08-09,Active,26591,General
EMP0326,Rahul Nair,Bangalore,WM Technician,Operations,Male,31,2023-07-07,Active,29197,Morning
EMP0327,Kavya Sharma,Bangalore,WM Technician,Operations,Male,30,2026-06-18,Active,30262,Morning
EMP0328,Kavya Reddy,Bangalore,AC Technician,Operations,Male,47,2024-10-24,Active,36609,Evening
EMP0329,Rahul Roy,Bangalore,AC Technician,Operations,Male,54,2022-03-27,Active,41971,Evening
EMP0330,Rahul Singh,Bangalore,RF Technician,Operations,Male,53,2022-02-19,Active,28293,General
EMP0331,Pooja Gupta,Bangalore,WM Technician,Operations,Male,42,2023-07-02,Active,25056,Morning
EMP0332,Deepak Nair,Bangalore,RF Technician,Operations,Male,30,2020-09-24,Active,28749,Evening
EMP0333,Suresh Roy,Bangalore,Helper,Operations,Male,53,2023-10-15,Active,21552,General
EMP0334,Pooja Kumar,Bangalore,AC Technician,Operations,Female,51,2024-01-11,Active,33087,Morning
EMP0335,Vijay Sharma,Bangalore,AC Technician,Operations,Male,28,2022-05-15,Active,30359,General
EMP0336,Ankit Saha,Bangalore,AC Technician,Operations,Male,22,2024-03-16,Active,40491,Evening
EMP0337,Amit Reddy,Bangalore,Helper,Operations,Female,26,2020-03-21,Active,18395,General
EMP0338,Suresh Singh,Bangalore,Helper,Operations,Male,27,2026-02-19,Active,20070,Evening
EMP0339,Amit Gupta,Bangalore,RF Technician,Operations,Male,20,2023-05-18,Active,34895,General
EMP0340,Amit Das,Bangalore,AC Technician,Operations,Male,28,2024-09-11,Active,31718,General
EMP0341,Kiran Das,Bangalore,Helper,Operations,Male,26,2025-07-31,Active,19627,General
EMP0342,Deepak Patel,Bangalore,AC Technician,Operations,Female,32,2024-01-06,Active,41525,Evening
EMP0343,Priya Singh,Bangalore,Helper,Operations,Male,51,2022-04-30,Active,23637,Evening
EMP0344,Kavya Patel,Bangalore,RF Technician,Operations,Male,25,2021-03-28,Active,37406,General
EMP0345,Amit Das,Bangalore,AC Technician,Operations,Female,52,2020-11-03,Active,41854,General
EMP0346,Ankit Sharma,Bangalore,AC Technician,Operations,Male,49,2023-04-27,Active,34327,Evening
EMP0347,Priya Reddy,Bangalore,RF Technician,Operations,Male,22,2023-04-05,Active,33901,General
EMP0348,Vijay Roy,Bangalore,WM Technician,Operations,Male,26,2020-07-06,Active,24079,Morning
EMP0349,Priya Patel,Bangalore,AC Technician,Operations,Male,48,2023-01-03,Active,31522,Evening
EMP0350,Kavya Reddy,Bangalore,AC Technician,Operations,Male,45,2025-02-12,Active,34453,Evening
EMP0351,Ankit Patel,Bangalore,WM Technician,Operations,Male,30,2021-04-08,Active,25085,General
EMP0352,Vijay Saha,Bangalore,WM Technician,Operations,Male,50,2026-05-19,Active,29557,Evening
EMP0353,Suresh Nair,Bangalore,AC Technician,Operations,Male,42,2020-04-28,Active,41214,General
EMP0354,Ravi Das,Bangalore,Helper,Operations,Female,27,2024-08-11,Active,21610,Morning
EMP0355,Arjun Roy,Bangalore,Helper,Operations,Male,20,2025-11-19,Active,24287,General
EMP0356,Arjun Nair,Bangalore,AC Technician,Operations,Male,26,2024-11-07,Active,40841,General
EMP0357,Ankit Kumar,Bangalore,AC Technician,Operations,Male,44,2021-08-31,Active,39147,General
EMP0358,Vijay Sharma,Bangalore,RF Technician,Operations,Male,30,2025-09-01,Active,35688,Evening
EMP0359,Ankit Gupta,Bangalore,Helper,Operations,Male,40,2022-09-13,Active,20710,Evening
EMP0360,Neha Nair,Bangalore,RF Technician,Operations,Male,44,2024-07-09,Active,31850,Morning
EMP0361,Priya Sharma,Bangalore,AC Technician,Operations,Male,48,2020-12-26,Active,38166,Evening
EMP0362,Ankit Gupta,Bangalore,Helper,Operations,Female,21,2021-02-24,Active,21304,Evening
EMP0363,Kiran Nair,Bangalore,Helper,Operations,Male,25,2023-06-01,Active,22164,General
EMP0364,Priya Gupta,Bangalore,AC Technician,Operations,Female,43,2020-08-10,Active,33652,Evening
EMP0365,Amit Singh,Bangalore,RF Technician,Operations,Male,50,2024-01-28,Active,35414,Morning
EMP0366,Sneha Sharma,Bangalore,AC Technician,Operations,Male,42,2023-04-10,Active,38973,General
EMP0367,Anjali Sharma,Bangalore,RF Technician,Operations,Male,30,2025-07-09,Active,30301,General
EMP0368,Kiran Nair,Bangalore,AC Technician,Operations,Male,32,2022-02-07,Active,31978,Evening
EMP0369,Ankit Saha,Bangalore,Helper,Operations,Female,32,2023-10-16,Active,18882,Evening
EMP0370,Suresh Nair,Bangalore,Helper,Operations,Male,48,2025-02-16,Active,23394,General
EMP0371,Kavya Gupta,Bangalore,RF Technician,Operations,Male,23,2026-03-16,Active,35091,General
EMP0372,Suresh Sharma,Bangalore,RF Technician,Operations,Male,31,2026-06-27,Active,30845,General
EMP0373,Arjun Das,Bangalore,Helper,Operations,Male,40,2025-08-26,Active,21151,Evening
EMP0374,Suresh Reddy,Bangalore,WM Technician,Operations,Male,41,2023-04-19,Active,27709,Morning
EMP0375,Priya Gupta,Bangalore,WM Technician,Operations,Male,52,2023-05-09,Active,30906,General
EMP0376,Deepak Roy,Bangalore,Helper,Operations,Male,32,2022-05-08,Active,23113,General
EMP0377,Priya Sharma,Bangalore,WM Technician,Operations,Female,28,2021-12-29,Active,28127,General
EMP0378,Anjali Gupta,Bangalore,WM Technician,Operations,Male,55,2025-05-21,Active,28774,General
EMP0379,Rahul Reddy,Bangalore,WM Technician,Operations,Male,47,2020-02-22,Active,28282,Morning
EMP0380,Deepak Das,Bangalore,RF Technician,Operations,Male,23,2022-03-29,Active,32374,Morning
EMP0381,Ankit Roy,Bangalore,AC Technician,Operations,Male,23,2023-04-23,Active,33342,General
EMP0382,Pooja Singh,Bangalore,AC Technician,Operations,Male,26,2026-04-20,Active,33675,General
EMP0383,Anjali Roy,Bangalore,RF Technician,Operations,Male,38,2020-07-11,Active,34251,Evening
EMP0384,Neha Singh,Bangalore,AC Technician,Operations,Female,23,2020-02-23,Active,34117,Morning
EMP0385,Kiran Das,Bangalore,AC Technician,Operations,Female,43,2026-02-16,Active,39885,Morning
EMP0386,Amit Reddy,Bangalore,WM Technician,Operations,Male,24,2022-02-04,Active,31884,Morning
EMP0387,Vijay Saha,Bangalore,Helper,Operations,Male,37,2026-03-29,Active,20164,Morning
EMP0388,Suresh Kumar,Bangalore,WM Technician,Operations,Female,20,2023-09-15,Active,27820,General
EMP0389,Deepak Nair,Bangalore,Helper,Operations,Male,40,2020-07-27,Active,24337,General
EMP0390,Priya Gupta,Bangalore,Helper,Operations,Male,55,2024-01-06,Active,18597,General
EMP0391,Vijay Reddy,Bangalore,RF Technician,Operations,Male,31,2025-11-02,Active,29117,General
EMP0392,Kiran Roy,Bangalore,AC Technician,Operations,Male,45,2021-01-11,Active,35724,Morning
EMP0393,Kavya Gupta,Bangalore,AC Technician,Operations,Male,38,2022-06-13,Active,40129,General
EMP0394,Neha Singh,Bangalore,WM Technician,Operations,Female,20,2021-04-14,Active,29479,Evening
EMP0395,Amit Reddy,Bangalore,RF Technician,Operations,Female,35,2020-06-12,Active,33258,Evening
EMP0396,Neha Nair,Bangalore,RF Technician,Operations,Male,38,2020-04-11,Active,36468,Evening
EMP0397,Amit Patel,Bangalore,WM Technician,Operations,Male,32,2023-08-05,Active,28209,Morning
EMP0398,Ravi Singh,Bangalore,AC Technician,Operations,Female,54,2025-12-24,Active,30120,General
EMP0399,Anjali Sharma,Bangalore,AC Technician,Operations,Male,33,2024-10-03,Active,31702,Morning
EMP0400,Priya Kumar,Bangalore,RF Technician,Operations,Male,29,2020-04-07,Active,35523,General
EMP0401,Ravi Saha,Bangalore,AC Technician,Operations,Male,23,2021-12-30,Active,34127,General
EMP0402,Pooja Reddy,Bangalore,AC Technician,Operations,Female,36,2024-07-27,Active,36357,Evening
EMP0403,Ravi Saha,Bangalore,AC Technician,Operations,Male,44,2021-04-29,Active,38762,Morning
EMP0404,Amit Das,Bangalore,WM Technician,Operations,Male,24,2024-01-05,Active,31602,General
EMP0405,Pooja Reddy,Bangalore,AC Technician,Operations,Male,39,2020-12-20,Active,34612,Evening
EMP0406,Arjun Patel,Bangalore,WM Technician,Operations,Female,21,2025-04-25,Active,25280,General
EMP0407,Deepak Roy,Bangalore,AC Technician,Operations,Male,54,2023-04-23,Active,40388,Morning
EMP0408,Amit Kumar,Bangalore,RF Technician,Operations,Female,20,2026-03-17,Active,37094,Morning
EMP0409,Deepak Singh,Bangalore,AC Technician,Operations,Male,45,2026-01-09,Active,38970,Morning
EMP0410,Suresh Patel,Bangalore,WM Technician,Operations,Male,42,2022-05-17,Active,27380,General
EMP0411,Ankit Gupta,Bangalore,AC Technician,Operations,Male,36,2022-03-06,Active,31877,Morning
EMP0412,Ravi Das,Bangalore,WM Technician,Operations,Male,55,2020-10-26,Active,26381,General
EMP0413,Arjun Sharma,Bangalore,WM Technician,Operations,Male,51,2023-09-17,Active,26925,Morning
EMP0414,Neha Roy,Bangalore,AC Technician,Operations,Male,24,2022-03-03,Active,35206,Evening
EMP0415,Sneha Roy,Bangalore,WM Technician,Operations,Male,39,2026-07-20,Active,25248,General
EMP0416,Arjun Reddy,Bangalore,AC Technician,Operations,Female,30,2020-01-20,Active,35131,Morning
EMP0417,Neha Nair,Bangalore,RF Technician,Operations,Male,43,2021-07-04,Active,33432,Evening
EMP0418,Vijay Saha,Bangalore,WM Technician,Operations,Male,39,2025-06-17,Active,28519,Morning
EMP0419,Rohit Sharma,Bangalore,Helper,Operations,Male,37,2021-07-27,Active,22412,Morning
EMP0420,Pooja Saha,Bangalore,WM Technician,Operations,Male,21,2025-09-08,Active,29174,Morning
EMP0421,Kavya Patel,Bangalore,WM Technician,Operations,Male,22,2026-03-09,Active,26134,General
EMP0422,Ravi Reddy,Bangalore,RF Technician,Operations,Male,34,2023-04-06,Active,30193,Evening
EMP0423,Vijay Gupta,Bangalore,AC Technician,Operations,Male,20,2022-09-05,Active,40060,General
EMP0424,Suresh Nair,Bangalore,AC Technician,Operations,Male,30,2022-01-03,Active,39279,General
EMP0425,Arjun Sharma,Bangalore,WM Technician,Operations,Female,22,2022-06-15,Active,30237,Evening
EMP0426,Sneha Reddy,Bangalore,Helper,Operations,Male,34,2020-06-24,Active,23477,Morning
EMP0427,Priya Sharma,Bangalore,RF Technician,Operations,Male,49,2020-07-09,Active,28653,General
EMP0428,Vijay Reddy,Bangalore,AC Technician,Operations,Male,53,2023-01-25,Active,34314,General
EMP0429,Pooja Singh,Bangalore,Helper,Operations,Male,43,2020-11-14,Active,22232,Evening
EMP0430,Rahul Gupta,Bangalore,Helper,Operations,Male,42,2023-11-14,Active,21988,Evening
EMP0431,Rohit Singh,Bangalore,AC Technician,Operations,Female,48,2021-11-09,Active,33768,Morning
EMP0432,Amit Singh,Bangalore,Helper,Operations,Male,30,2024-01-23,Active,22931,General
EMP0433,Kavya Nair,Bangalore,WM Technician,Operations,Male,41,2021-04-09,Active,27944,General
EMP0434,Ankit Patel,Bangalore,RF Technician,Operations,Male,30,2024-08-10,Active,28367,Morning
EMP0435,Suresh Kumar,Bangalore,RF Technician,Operations,Male,30,2021-07-05,Active,36399,Morning
EMP0436,Rahul Das,Bangalore,Helper,Operations,Male,31,2025-10-17,Active,21321,General
EMP0437,Kavya Patel,Bangalore,Helper,Operations,Female,33,2025-01-13,Active,22968,Evening
EMP0438,Rohit Patel,Bangalore,AC Technician,Operations,Male,46,2021-08-07,Active,39546,Morning
EMP0439,Ravi Singh,Bangalore,AC Technician,Operations,Male,41,2025-01-31,Active,39773,General
EMP0440,Anjali Patel,Bangalore,RF Technician,Operations,Male,28,2021-03-20,Active,28271,Morning
EMP0441,Ankit Gupta,Bangalore,WM Technician,Operations,Male,31,2025-05-03,Active,31385,General
EMP0442,Suresh Saha,Bangalore,WM Technician,Operations,Male,27,2021-01-16,Active,27950,General
EMP0443,Sneha Kumar,Bangalore,AC Technician,Operations,Male,20,2024-11-02,Active,38553,Evening
EMP0444,Sneha Saha,Bangalore,AC Technician,Operations,Male,47,2022-07-28,Active,37899,Evening
EMP0445,Kavya Singh,Bangalore,WM Technician,Operations,Male,26,2024-10-08,Active,25096,Evening
EMP0446,Anjali Das,Bangalore,AC Technician,Operations,Female,25,2023-03-06,Active,39802,General
EMP0447,Rahul Reddy,Bangalore,RF Technician,Operations,Male,20,2026-06-25,Active,36561,Morning
EMP0448,Suresh Reddy,Bangalore,Helper,Operations,Male,40,2024-08-01,Active,20967,Morning
EMP0449,Sneha Saha,Bangalore,AC Technician,Operations,Male,36,2022-12-06,Active,38783,Evening
EMP0450,Kavya Patel,Bangalore,RF Technician,Operations,Male,45,2022-04-14,Active,34770,General
EMP0451,Sneha Reddy,Bangalore,Helper,Operations,Male,55,2025-06-04,Active,20078,Evening
EMP0452,Vijay Sharma,Bangalore,AC Technician,Operations,Male,27,2022-07-30,Active,37317,General
EMP0453,Ankit Patel,Bangalore,RF Technician,Operations,Male,45,2023-10-18,Active,37020,General
EMP0454,Anjali Sharma,Bangalore,RF Technician,Operations,Male,20,2021-01-08,Active,30381,Evening
EMP0455,Ankit Reddy,Bangalore,Helper,Operations,Male,34,2024-02-27,Active,18655,General
EMP0456,Ankit Patel,Bangalore,Helper,Operations,Female,45,2025-11-04,Active,20346,General
EMP0457,Deepak Singh,Bangalore,WM Technician,Operations,Male,48,2020-02-13,Active,25652,General
EMP0458,Vijay Kumar,Bangalore,WM Technician,Operations,Male,52,2025-10-13,Active,29721,Morning
EMP0459,Pooja Roy,Bangalore,RF Technician,Operations,Male,20,2021-10-06,Active,29422,Evening
EMP0460,Rahul Sharma,Bangalore,WM Technician,Operations,Male,45,2026-07-28,Active,25640,General
EMP0461,Sneha Roy,Bangalore,WM Technician,Operations,Female,55,2023-03-11,Active,29948,General
EMP0462,Neha Reddy,Bangalore,Helper,Operations,Female,37,2022-07-15,Active,22967,Morning
EMP0463,Amit Gupta,Bangalore,AC Technician,Operations,Male,36,2021-12-17,Active,36670,General
EMP0464,Rohit Gupta,Bangalore,WM Technician,Operations,Male,38,2023-10-24,Active,31757,Morning
EMP0465,Kavya Singh,Bangalore,WM Technician,Operations,Male,36,2024-12-18,Active,31913,Evening
EMP0466,Kavya Sharma,Bangalore,RF Technician,Operations,Male,49,2025-03-02,Active,37614,Morning
EMP0467,Arjun Roy,Bangalore,WM Technician,Operations,Male,44,2022-06-21,Active,29545,General
EMP0468,Rohit Singh,Bangalore,AC Technician,Operations,Male,42,2025-10-16,Active,38776,Morning
EMP0469,Vijay Nair,Bangalore,AC Technician,Operations,Male,45,2023-11-01,Active,31245,General
EMP0470,Kiran Nair,Bangalore,Helper,Operations,Male,33,2026-06-07,Active,20204,Morning
EMP0471,Arjun Singh,Bangalore,AC Technician,Operations,Male,35,2022-09-18,Active,34348,Morning
EMP0472,Ravi Nair,Bangalore,AC Technician,Operations,Female,42,2021-09-30,Active,31747,Morning
EMP0473,Sneha Saha,Bangalore,Helper,Operations,Male,54,2020-06-22,Active,24946,Evening
EMP0474,Rohit Reddy,Bangalore,Helper,Operations,Male,37,2025-07-03,Active,19498,General
EMP0475,Kavya Gupta,Bangalore,Helper,Operations,Male,28,2020-08-09,Active,22306,Evening
EMP0476,Amit Gupta,Bangalore,RF Technician,Operations,Male,42,2024-05-31,Active,30863,Evening
EMP0477,Amit Roy,Bangalore,RF Technician,Operations,Male,20,2020-02-18,Active,31452,Evening
EMP0478,Arjun Das,Bangalore,WM Technician,Operations,Male,36,2022-02-05,Active,28493,Evening
EMP0479,Anjali Singh,Bangalore,AC Technician,Operations,Male,41,2024-02-07,Active,33013,Evening
EMP0480,Rohit Nair,Bangalore,WM Technician,Operations,Male,43,2024-02-04,Active,30998,Evening
EMP0481,Rohit Singh,Bangalore,RF Technician,Operations,Male,28,2026-06-16,Active,31744,Morning
EMP0482,Suresh Nair,Bangalore,AC Technician,Operations,Male,44,2022-03-14,Active,32389,General
